date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:51:44	34151/34151	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:19%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17701_MAIN+(bookmap)_0000056628.xml	J:/$projects/DigestExt/DigestPlus/web/17701_main+(bookmap)_0000056628.html	(from )
08:51:44	34097/34097	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:19%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a2447fa.html	(from )
08:51:44	19629/19629	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:19%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fd	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a2447fd.html	(from )
08:51:44	19683/19683	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:41%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17702_MAIN+(bookmap)_0000048841.xml	J:/$projects/DigestExt/DigestPlus/web/17702_main+(bookmap)_0000048841.html	(from )
08:51:45	30652/30652	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:42%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17703_MAIN+(bookmap)_0000060130.xml	J:/$projects/DigestExt/DigestPlus/web/17703_main+(bookmap)_0000060130.html	(from )
08:51:45	30598/30598	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:42%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244800	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244800.html	(from )
08:51:45	28330/28330	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:42%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244803	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244803.html	(from )
08:51:45	28384/28384	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:20%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17704_MAIN+(bookmap)_0000041932.xml	J:/$projects/DigestExt/DigestPlus/web/17704_main+(bookmap)_0000041932.html	(from )
08:51:45	18220/18220	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:42%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17705_MAIN+(bookmap)_0000054913.xml	J:/$projects/DigestExt/DigestPlus/web/17705_main+(bookmap)_0000054913.html	(from )
08:51:45	49278/49278	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:20%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24480c	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24480c.html	(from )
08:51:45	18754/18754	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:43%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17706_MAIN+(bookmap)_0000059343.xml	J:/$projects/DigestExt/DigestPlus/web/17706_main+(bookmap)_0000059343.html	(from )
08:51:46	49332/49332	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:21%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17707_MAIN+(bookmap)_0000054602.xml	J:/$projects/DigestExt/DigestPlus/web/17707_main+(bookmap)_0000054602.html	(from )
08:51:46	29694/29694	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:21%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24480f	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24480f.html	(from )
08:51:46	29748/29748	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:43%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17708_MAIN+(bookmap)_0000055153.xml	J:/$projects/DigestExt/DigestPlus/web/17708_main+(bookmap)_0000055153.html	(from )
08:51:46	34533/34533	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:43%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244812	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244812.html	(from )
08:51:46	34587/34587	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:21%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17709_MAIN+(bookmap)_0000061751.xml	J:/$projects/DigestExt/DigestPlus/web/17709_main+(bookmap)_0000061751.html	(from )
08:51:46	17469/17469	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:21%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17710_MAIN+(bookmap)_0000060965.xml	J:/$projects/DigestExt/DigestPlus/web/17710_main+(bookmap)_0000060965.html	(from )
08:51:47	40470/40470	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:44%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17711_MAIN+(bookmap)_0000065704.xml	J:/$projects/DigestExt/DigestPlus/web/17711_main+(bookmap)_0000065704.html	(from )
08:51:47	17415/17415	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:22%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244815	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244815.html	(from )
08:51:47	40416/40416	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:44%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244818	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244818.html	(from )
08:51:47	24272/24272	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:22%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17712_MAIN+(bookmap)_0000056938.xml	J:/$projects/DigestExt/DigestPlus/web/17712_main+(bookmap)_0000056938.html	(from )
08:51:48	15100/15100	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:45%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17713_MAIN+(bookmap)_0000055871.xml	J:/$projects/DigestExt/DigestPlus/web/17713_main+(bookmap)_0000055871.html	(from )
08:51:48	24218/24218	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:23%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24481b	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24481b.html	(from )
08:51:48	19397/19397	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:45%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17714_MAIN+(bookmap)_0000061044.xml	J:/$projects/DigestExt/DigestPlus/web/17714_main+(bookmap)_0000061044.html	(from )
08:51:48	18166/18166	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:45%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244806	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244806.html	(from )
08:51:48	16229/16229	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:23%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17715_MAIN+(bookmap)_0000056082.xml	J:/$projects/DigestExt/DigestPlus/web/images/17715_main+(bookmap)_0000056082.xml	(from )
08:51:49	18700/18700	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:46%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244809	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244809.html	(from )
08:51:49	68223/68223	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:24%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17716_MAIN+(bookmap)_0000062583.xml	J:/$projects/DigestExt/DigestPlus/web/17716_main+(bookmap)_0000062583.html	(from )
08:51:49	15046/15046	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:24%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24481e	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24481e.html	(from )
08:51:49	15964/15964	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:46%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17717_MAIN+(bookmap)_0000055870.xml	J:/$projects/DigestExt/DigestPlus/web/images/17717_main+(bookmap)_0000055870.xml	(from )
08:51:49	19343/19343	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:24%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244821	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244821.html	(from )
08:51:50	38215/38215	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:47%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17718_MAIN+(bookmap)_0000058904.xml	J:/$projects/DigestExt/DigestPlus/web/17718_main+(bookmap)_0000058904.html	(from )
08:51:50	66137/66137	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:25%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17719_MAIN+(bookmap)_0000052086.xml	J:/$projects/DigestExt/DigestPlus/web/17719_main+(bookmap)_0000052086.html	(from )
08:51:50	16175/16175	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:47%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244824	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244824.html	(from )
08:51:50	17682/17682	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:47%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17720_MAIN+(bookmap)_0000064574.xml	J:/$projects/DigestExt/DigestPlus/web/17720_main+(bookmap)_0000064574.html	(from )
08:51:50	68169/68169	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:25%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244827	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244827.html	(from )
08:51:50	29656/29656	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:25%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17721_MAIN+(bookmap)_0000065094.xml	J:/$projects/DigestExt/DigestPlus/web/17721_main+(bookmap)_0000065094.html	(from )
08:51:51	26411/26411	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:48%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17722_MAIN+(bookmap)_0000062893.xml	J:/$projects/DigestExt/DigestPlus/web/17722_main+(bookmap)_0000062893.html	(from )
08:51:51	15910/15910	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:48%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24482a	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24482a.html	(from )
08:51:51	29563/29563	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:26%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17723_MAIN+(bookmap)_0000064354.xml	J:/$projects/DigestExt/DigestPlus/web/17723_main+(bookmap)_0000064354.html	(from )
08:51:51	66083/66083	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:26%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244830	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244830.html	(from )
08:51:51	22718/22718	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:48%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17724_MAIN+(bookmap)_0000063623.xml	J:/$projects/DigestExt/DigestPlus/web/17724_main+(bookmap)_0000063623.html	(from )
08:51:51	38161/38161	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:26%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24482d	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24482d.html	(from )
08:51:52	20208/20208	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:49%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17725_MAIN+(bookmap)_0000056022.xml	J:/$projects/DigestExt/DigestPlus/web/17725_main+(bookmap)_0000056022.html	(from )
08:51:52	21929/21929	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:27%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17726_MAIN+(bookmap)_0000049666.xml	J:/$projects/DigestExt/DigestPlus/web/17726_main+(bookmap)_0000049666.html	(from )
08:51:52	17628/17628	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:49%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244833	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244833.html	(from )
08:51:52	29602/29602	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:27%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244841	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244841.html	(from )
08:51:52	27505/27505	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:49%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17727_MAIN+(bookmap)_0000053412.xml	J:/$projects/DigestExt/DigestPlus/web/17727_main+(bookmap)_0000053412.html	(from )
08:51:52	15692/15692	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:27%20GMT	http://www.productinfo.schneider-electric.com//portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/nocontext/Master+Bookmap+Content/17728_MAIN+(bookmap)_0000064454.xml	J:/$projects/DigestExt/DigestPlus/web/17728_main+(bookmap)_0000064454.html	(from )
08:51:53	26357/26357	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:50%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244844	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244844.html	(from )
08:51:53	132/132	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Nov%202015%2013:51:50%20GMT	http://www.productinfo.schneider-electric.com/robots.txt		(from )
08:51:53	29509/29509	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:28%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244847	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244847.html	(from )
08:51:53	22664/22664	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:28%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24484a	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24484a.html	(from )
08:51:54	20154/20154	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:28%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a24484d	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a24484d.html	(from )
08:51:54	21875/21875	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:29%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244850	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244850.html	(from )
08:51:54	27451/27451	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:29%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244853	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244853.html	(from )
08:51:55	15638/15638	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:29%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a244856	J:/$projects/DigestExt/DigestPlus/web/561d5f9ae4b0c5c41a244856.html	(from )
08:51:55	18303/18303	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:30%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/pages/landingPages/digest177	J:/$projects/DigestExt/DigestPlus/web/digest177.html	(from )
08:51:55	13912/13912	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:30%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/pages/landingPages/digest177_supplement	J:/$projects/DigestExt/DigestPlus/web/digest177_supplement.html	(from )
08:51:55	366500/366500	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:30%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701002_64045	J:/$projects/DigestExt/DigestPlus/web/_17701002_64045.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:56	91615/91615	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:30%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701004_50129	J:/$projects/DigestExt/DigestPlus/web/_17701004_50129.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:56	208732/208732	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:30%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701005_54243	J:/$projects/DigestExt/DigestPlus/web/_17701005_54243.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:56	166834/166834	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:31%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701006_13980	J:/$projects/DigestExt/DigestPlus/web/_17701006_13980.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:57	186892/186892	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:31%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701007_44298	J:/$projects/DigestExt/DigestPlus/web/_17701007_44298.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:57	123145/123145	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:31%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701027_54243	J:/$projects/DigestExt/DigestPlus/web/_17701027_54243.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:57	179231/179231	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:32%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701008_52036	J:/$projects/DigestExt/DigestPlus/web/_17701008_52036.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:57	185900/185900	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:32%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701010_24856	J:/$projects/DigestExt/DigestPlus/web/_17701010_24856.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:57	175036/175036	U--M-Z	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:32%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701011_56950	J:/$projects/DigestExt/DigestPlus/web/_17701011_56950.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:58	122145/122145	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:32%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701009_18356	J:/$projects/DigestExt/DigestPlus/web/_17701009_18356.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:58	156196/156196	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:33%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701013_72833	J:/$projects/DigestExt/DigestPlus/web/_17701013_72833.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
08:51:58	222563/222563	U--MCZ	200	updated ('OK')	text/html	date:Fri,%2020%20Nov%202015%2013:51:33%20GMT	http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa/r/_17701014_78898	J:/$projects/DigestExt/DigestPlus/web/_17701014_78898.html	(from http://www.productinfo.schneider-electric.com/portals/ui/digest/viewer/561d5d65e4b0c5c41a243bf2/561d5f9ae4b0c5c41a2447fa)
